ANO4,TRIMESTRE,AGLOMERADO_NOMBRE,CH04,CH06,NIVEL_ED,PP04B_COD,PP04D_COD,P21,P21_REAL_IMPUTADO
2023,1,Mar del Plata,2,27,3,8101.0,56314.0,-9.0,425049.5430572431
2023,1,Mar del Plata,2,42,4,9301.0,51112.0,-9.0,545660.1472835672
2023,1,Mar del Plata,1,37,2,1001.0,80313.0,-9.0,605839.9414698188
2023,1,Neuquen-Plottier,2,53,3,9700.0,57314.0,-9.0,322847.9162379102
2023,1,Neuquen-Plottier,2,49,6,6400.0,81331.0,-9.0,1793878.044661785
2023,1,Neuquen-Plottier,1,59,4,2500.0,6001.0,-9.0,2761054.7816885556
2023,1,Neuquen-Plottier,2,34,6,600.0,70331.0,-9.0,2689555.2697923137
2023,1,Neuquen-Plottier,2,64,4,9302.0,57313.0,-9.0,757276.5591063014
2023,1,Neuquen-Plottier,2,24,5,6900.0,10333.0,-9.0,740445.6735056527
2023,1,Neuquen-Plottier,1,26,2,4000.0,72314.0,-9.0,541683.8536855576
2023,1,Neuquen-Plottier,2,42,4,8509.0,41112.0,-9.0,314575.69878563395
2023,1,Mar del Plata,2,77,3,5601.0,5002.0,-9.0,888001.9127447198
2023,1,Mar del Plata,1,46,4,5601.0,5002.0,-9.0,1075201.2445887642
2023,1,Mar del Plata,1,49,3,5601.0,5002.0,-9.0,950323.8375971362
2023,1,Mar del Plata,2,44,4,4803.0,53113.0,-9.0,327279.19115722476
2023,1,Mar del Plata,1,47,1,1001.0,80113.0,-9.0,332605.14124628576
2023,1,Mar del Plata,1,51,3,4903.0,34323.0,-9.0,913171.5981157068
2023,1,Mar del Plata,1,47,6,8600.0,40332.0,-9.0,1335513.2623043563
2023,1,Neuquen-Plottier,2,42,4,6500.0,20332.0,-9.0,1376697.558429496
2023,1,Neuquen-Plottier,1,37,3,4803.0,53113.0,-9.0,431888.5601604481
2023,1,Neuquen-Plottier,1,57,6,9999.0,6001.0,-9.0,3416041.072180759
2023,1,Neuquen-Plottier,2,25,6,4804.0,30333.0,-9.0,940482.6363479432
2023,1,Neuquen-Plottier,1,46,3,900.0,70332.0,-9.0,2278736.5795550975
2023,1,Mar del Plata,2,66,4,9609.0,58113.0,-9.0,284458.27058717527
2023,1,Neuquen-Plottier,1,39,1,4903.0,34323.0,-9.0,911115.7290850778
2023,1,Neuquen-Plottier,1,33,4,4903.0,34323.0,-9.0,1169597.8989475183
2023,1,Mar del Plata,1,46,7,4903.0,34323.0,-9.0,755023.5441504485
2023,1,Mar del Plata,2,32,6,8600.0,40312.0,-9.0,942170.4842340928
2023,1,Mar del Plata,1,32,5,6100.0,81332.0,-9.0,1088135.7541743552
2023,1,Mar del Plata,1,42,4,6400.0,20313.0,-9.0,1185970.885433123
2023,1,Mar del Plata,2,22,4,4807.0,36333.0,-9.0,651875.4355269334
2023,1,Mar del Plata,1,41,5,8000.0,47333.0,-9.0,877195.6555579087
2023,1,Mar del Plata,2,63,6,8401.0,48323.0,-9.0,1242369.2921424878
2023,1,Mar del Plata,1,25,3,4000.0,72313.0,-9.0,602435.9800400417
2023,1,Mar del Plata,1,56,3,4808.0,30113.0,-9.0,457690.75911998894
2023,1,Mar del Plata,1,41,5,4903.0,30333.0,-9.0,923664.1392119993
2023,1,Mar del Plata,2,59,4,1001.0,20333.0,-9.0,824364.7227947369
2023,1,Neuquen-Plottier,1,23,2,4000.0,72314.0,-9.0,531491.2292272412
2023,1,Neuquen-Plottier,2,27,4,9700.0,55314.0,-9.0,286679.44717845717
2023,1,Neuquen-Plottier,2,42,5,9700.0,55314.0,-9.0,304977.62607032916
2023,1,Neuquen-Plottier,1,59,3,900.0,70313.0,-9.0,2049788.0221409074
2023,1,Mar del Plata,2,61,3,4807.0,30313.0,-9.0,566927.7320937862
2023,1,Mar del Plata,2,23,5,300.0,10333.0,-9.0,1090929.8352745818
2023,1,Mar del Plata,2,53,2,1001.0,80314.0,-9.0,489317.874171148
2023,1,Mar del Plata,1,42,4,4904.0,34323.0,-9.0,941929.3477448272
2023,1,Mar del Plata,1,56,6,101.0,10331.0,-9.0,1145480.335430562
2023,1,Mar del Plata,2,20,5,5601.0,53333.0,-9.0,576541.4925710888
2023,1,Neuquen-Plottier,2,44,6,4807.0,30133.0,-9.0,877659.6769147434
2023,1,Neuquen-Plottier,1,31,4,8401.0,34323.0,-9.0,1377630.4101081751
2023,1,Neuquen-Plottier,1,50,4,8401.0,10333.0,-9.0,1583379.3506174597
2023,1,Neuquen-Plottier,2,55,4,9301.0,10133.0,-9.0,624762.0484142981
2023,1,Neuquen-Plottier,1,42,4,8402.0,35333.0,-9.0,1728564.177702626
2023,1,Neuquen-Plottier,2,43,6,5900.0,50131.0,-9.0,925492.7767206274
2023,1,Neuquen-Plottier,1,55,2,4000.0,72113.0,-9.0,628160.0695114466
2023,1,Neuquen-Plottier,1,45,3,5202.0,36314.0,-9.0,766913.4131519863
2023,1,Neuquen-Plottier,1,64,4,6500.0,5002.0,-9.0,1946065.740332019
2023,1,Neuquen-Plottier,2,32,3,6500.0,10333.0,-9.0,966901.8510160564
